Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Date of Birth;SSN;Phone No. ;Place Name;County;City;State;Zip;Region;User Name;Father's Name;Mother's Name;Mother's Maiden Name;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;Password
956711;Ms.;Katerine;B;Lyle;F;katerine.lyle@btinternet.com;6/29/1979;422-67-0836;236-878-1059;Dolphin;Brunswick;Dolphin;VA;23843;South;kblyle;Brendan Lyle;Delicia Lyle;Fouts;3:46:48 p. m.;38.11;44;9/7/03;Q3;H2;2003;9;September;Sep;7;Sunday;Sun;13.9;147767;21%;Mx+XOzOI
942295;Hon.;Shani;S;Atchison;F;shani.atchison@aol.com;04/12/1992;278-17-6343;212-376-7235;Glen Cove;Nassau;Glen Cove;NY;11542;Northeast;ssatchison;Eloy Atchison;Tomoko Atchison;Turgeon;3:05:54 a. m.;25.31;43;5/28/2016;Q2;H1;2016;5;May;May;28;Saturday;Sat;1.17;135436;13%;4o_*>.x.
295818;Ms.;Hermine;P;Rangel;F;hermine.rangel@msn.com;10/04/1969;772-02-1682;210-792-8988;Ross;McLennan;Ross;TX;76684;South;hprangel;Lucius Rangel;Danika Rangel;Seale;11:22:45 p. m.;47.85;40;9/23/2002;Q3;H2;2002;9;September;Sep;23;Monday;Mon;14.85;158279;17%;"o_7;mGc.#v8D2SB"
248866;Mrs.;Marg;W;Cooley;F;marg.cooley@hotmail.com;1/20/1990;617-87-6694;319-989-0836;Sioux Center;Sioux;Sioux Center;IA;51250;Midwest;mwcooley;Lawerence Cooley;Hilma Cooley;Huey;10:16:39 p. m.;27.54;48;7/6/17;Q3;H2;2017;7;July;Jul;6;Thursday;Thu;0.06;42200;20%;Xb.G9v7mXB!
737757;Mr.;Nestor;T;Lepore;M;nestor.lepore@yahoo.com;5/17/1977;113-98-9495;209-512-7666;Gardena;Los Angeles;Gardena;CA;90247;West;ntlepore;Rolando Lepore;Marlen Lepore;Lebrun;6:32:00 a. m.;40.22;72;8/26/2001;Q3;H2;2001;8;August;Aug;26;Sunday;Sun;15.93;163082;21%;9yM$!3\4<g*l
838089;Mr.;Sebastian;Y;Cannon;M;sebastian.cannon@gmail.com;8/28/1995;616-87-8898;907-941-6426;Atqasuk;North Slope;Atqasuk;AK;99791;West;sycannon;Alton Cannon;Josefa Cannon;Carver;6:18:40 p. m.;21.93;68;6/10/17;Q2;H1;2017;6;June;Jun;10;Saturday;Sat;0.13;152499;14%;E#_?wviB*$#DqD$
447193;Mr.;Henry;A;Cotton;M;henry.cotton@ibm.com;1/17/1968;559-99-6258;239-454-9695;Miami;Miami-Dade;Miami;FL;33185;South;hacotton;Ty Cotton;Shanna Cotton;Strong;4:52:20 a. m.;49.56;73;11/4/90;Q4;H2;1990;11;November;Nov;4;Sunday;Sun;26.75;118066;19%;z:egI-{p8
500688;Mrs.;Merlyn;G;Cullum;F;merlyn.cullum@hotmail.com;09/03/1958;504-45-2033;216-998-9050;Hudson;Summit;Hudson;OH;44237;Midwest;mgcullum;Donny Cullum;Lurline Cullum;Meader;5:07:15 p. m.;58.94;52;11/7/08;Q4;H2;2008;11;November;Nov;7;Friday;Fri;8.73;169912;8%;3Mm7gh.I]i~>
753344;Ms.;Azalee;C;Mccollough;F;azalee.mccollough@earthlink.net;2/20/1980;233-57-4897;215-590-4590;Royersford;Montgomery;Royersford;PA;19468;Northeast;acmccollough;Franklin Mccollough;Clemmie Mccollough;Rudy;5:18:15 p. m.;37.46;52;12/12/04;Q4;H2;2004;12;December;Dec;12;Sunday;Sun;12.63;118739;20%;i~&5S&EP
478177;Mr.;Aubrey;B;Bravo;M;aubrey.bravo@gmail.com;12/16/1975;753-07-3696;210-947-6974;Simonton;Fort Bend;Simonton;TX;77476;South;abbravo;Brandon Bravo;Leola Bravo;Jamison;1:00:37 a. m.;41.64;59;3/27/2014;Q1;H1;2014;3;March;Mar;27;Thursday;Thu;3.34;109160;10%;"ncVHm8Lxiu;q"
910827;Mrs.;Roselle;Q;Janssen;F;roselle.janssen@gmail.com;04/07/1974;034-92-5069;216-337-1947;Jerusalem;Monroe;Jerusalem;OH;43747;Midwest;rqjanssen;Adam Janssen;Gail Janssen;Cowen;11:28:37 p. m.;43.34;49;7/2/12;Q3;H2;2012;7;July;Jul;2;Monday;Mon;5.07;177184;27%;kU.2ZP7^
291425;Prof.;Haywood;U;Newland;M;haywood.newland@gmail.com;03/04/1990;179-86-2047;314-650-7372;Wasola;Ozark;Wasola;MO;65773;Midwest;hunewland;Barry Newland;Hien Newland;Coffelt;7:40:14 a. m.;27.42;56;5/25/2011;Q2;H1;2011;5;May;May;25;Wednesday;Wed;6.18;85252;1%;m_F+NHQnkU@
725097;Drs.;Esmeralda;L;Lander;F;esmeralda.lander@gmail.com;06/03/1965;105-02-1441;219-208-2765;Hope;Bartholomew;Hope;IN;47246;Midwest;ellander;Moises Lander;Cameron Lander;Rincon;1:06:41 p. m.;52.19;52;11/14/2004;Q4;H2;2004;11;November;Nov;14;Sunday;Sun;12.71;134631;24%;udfw]4-e*
975460;Hon.;Tammie;E;Haas;F;tammie.haas@rediffmail.com;10/15/1965;700-18-0330;803-785-1322;Smyrna;York;Smyrna;SC;29743;South;tehaas;Bo Haas;Krystina Haas;Mcintyre;2:30:45 a. m.;51.82;45;3/28/2007;Q1;H1;2007;3;March;Mar;28;Wednesday;Wed;10.34;175742;24%;"E2BjZtb!;"
181350;Mr.;Kendrick;D;Crump;M;kendrick.crump@hotmail.com;01/06/1970;478-43-4468;219-262-4452;Indianapolis;Marion;Indianapolis;IN;46236;Midwest;kdcrump;Maynard Crump;Mertie Crump;Crooks;11:52:13 a. m.;47.59;85;1/18/2004;Q1;H1;2004;1;January;Jan;18;Sunday;Sun;13.53;154667;6%;kAukFi-lO1nx
414971;Hon.;Shaniqua;J;Coffin;F;shaniqua.coffin@gmail.com;11/25/1957;071-02-3909;209-902-8809;Pasadena;Los Angeles;Pasadena;CA;91124;West;sjcoffin;Tyler Coffin;Karisa Coffin;Bowers;8:48:25 p. m.;59.71;58;6/23/1980;Q2;H1;1980;6;June;Jun;23;Monday;Mon;37.12;141123;8%;n6|g|k[}6>Ppx
549122;Mrs.;Deetta;Z;Beckman;F;deetta.beckman@outlook.com;8/16/1962;558-99-3681;209-353-5822;San Diego;San Diego;San Diego;CA;92119;West;dzbeckman;Tracy Beckman;Carisa Beckman;Pease;1:04:00 a. m.;54.99;57;3/7/00;Q1;H1;2000;3;March;Mar;7;Tuesday;Tue;17.4;42057;24%;m@DvQ?|Vw8:V9z
252734;Prof.;Joe;C;Nunnally;M;joe.nunnally@gmail.com;12/02/1995;350-08-9800;423-472-3727;Athens;McMinn;Athens;TN;37371;South;jcnunnally;Mary Nunnally;Enedina Nunnally;Lavoie;4:48:56 a. m.;21.67;68;3/20/2017;Q1;H1;2017;3;March;Mar;20;Monday;Mon;0.36;108346;1%;ul+gSv:^*X&!
990368;Hon.;Alexander;Z;Fleury;F;alexander.fleury@yahoo.co.in;06/05/1959;538-71-3463;215-980-2096;Albion;Erie;Albion;PA;16475;Northeast;azfleury;Aurelio Fleury;Natacha Fleury;Berlin;8:45:46 a. m.;58.19;47;4/15/1995;Q2;H1;1995;4;April;Apr;15;Saturday;Sat;22.3;152205;0%;h_gNLd949~WCw
509833;Ms.;Rosia;G;Hough;F;rosia.hough@shell.com;12/24/1976;011-94-8699;217-636-8871;Assumption;Christian;Assumption;IL;62510;Midwest;rghough;Rocco Hough;Laci Hough;Marriott;7:39:45 a. m.;40.62;58;3/20/2006;Q1;H1;2006;3;March;Mar;20;Monday;Mon;11.36;162456;15%;T.xH~E9z&jS_f
921002;Ms.;Vickie;I;Roman;F;vickie.roman@bellsouth.net;6/14/1994;125-98-1331;210-739-9896;Amarillo;Potter;Amarillo;TX;79102;South;viroman;Alexis Roman;Patrica Roman;Rodman;3:31:29 a. m.;23.14;40;11/14/2016;Q4;H2;2016;11;November;Nov;14;Monday;Mon;0.7;136222;17%;eFSQ\zoJ>h}YZo$
945471;Prof.;Lenard;I;Robison;M;lenard.robison@ibm.com;11/19/1958;076-02-9515;236-654-0947;Roanoke;Roanoke (city);Roanoke;VA;24036;South;lirobison;Geraldo Robison;Verna Robison;Beem;12:24:42 a. m.;58.73;52;7/6/80;Q3;H2;1980;7;July;Jul;6;Sunday;Sun;37.08;191360;20%;a!\0vSGw~hL}
820359;Ms.;Letha;V;Hardnett;F;letha.hardnett@cox.net;8/25/1988;714-18-8718;216-768-2259;Columbus;Franklin;Columbus;OH;43236;Midwest;lvhardnett;Avery Hardnett;Maira Hardnett;Free;2:57:27 a. m.;28.94;55;3/12/13;Q1;H1;2013;3;March;Mar;12;Tuesday;Tue;4.38;126642;18%;hnZAgs]Kk
850806;Mr.;Marlin;H;Caines;M;marlin.caines@aol.com;1/20/1995;014-94-6402;316-358-5564;Woodbine;Dickinson;Woodbine;KS;67492;Midwest;mhcaines;Darwin Caines;Sanjuana Caines;Maddux;4:04:12 a. m.;22.53;67;2/14/2017;Q1;H1;2017;2;February;Feb;14;Tuesday;Tue;0.45;88714;16%;VxqDWXOnJ
627466;Mr.;Brady;M;Pellegrini;M;brady.pellegrini@yahoo.com;6/22/1979;331-11-4257;210-803-3620;League City;Galveston;League City;TX;77573;South;bmpellegrini;Edward Pellegrini;Vanessa Pellegrini;Symons;11:15:55 a. m.;38.13;53;1/18/2016;Q1;H1;2016;1;January;Jan;18;Monday;Mon;1.53;48737;5%;85icO3gYXv9
749038;Mr.;Sam;B;Barber;M;sam.barber@earthlink.net;3/29/1979;072-02-8287;304-300-2240;Leewood;Kanawha;Leewood;WV;25122;South;sbbarber;Jason Barber;Maple Barber;Heflin;1:09:21 p. m.;38.36;70;3/7/04;Q1;H1;2004;3;March;Mar;7;Sunday;Sun;13.4;139947;23%;m<?mq\D~m]V7
418556;Ms.;Shana;C;Jimerson;F;shana.jimerson@gmail.com;6/18/1970;349-08-9556;218-724-4825;Savage;Scott;Savage;MN;55378;Midwest;scjimerson;Edgardo Jimerson;John Jimerson;Vela;2:54:40 a. m.;47.14;60;8/14/2013;Q3;H2;2013;8;August;Aug;14;Wednesday;Wed;3.96;142481;24%;4ldWO&K&}+bbD
807302;Mr.;Del;E;Grenier;M;del.grenier@hotmail.com;09/07/1967;234-57-0909;212-501-9396;East Hampton;Suffolk;East Hampton;NY;11937;Northeast;degrenier;Ellis Grenier;Soila Grenier;Dunston;3:06:00 a. m.;49.92;57;4/15/2012;Q2;H1;2012;4;April;Apr;15;Sunday;Sun;5.29;176391;24%;RdF&p{8YR}_K%p
282502;Mr.;Williams;D;Vandyke;M;williams.vandyke@ntlworld.com;6/14/1985;423-67-7485;308-908-8124;Carleton;Thayer;Carleton;NE;68326;Midwest;wdvandyke;Eli Vandyke;Cristine Vandyke;Tarver;1:04:08 a. m.;32.14;53;11/23/2011;Q4;H2;2011;11;November;Nov;23;Wednesday;Wed;5.68;60120;2%;X|9[>IrD!~Hk23
765920;Mrs.;Aretha;S;Reimers;F;aretha.reimers@aol.com;05/08/1965;290-15-1338;212-203-9362;Mahopac Falls;Putnam;Mahopac Falls;NY;10542;Northeast;asreimers;Dylan Reimers;Erin Reimers;Rayburn;6:37:12 p. m.;52.26;50;9/26/2006;Q3;H2;2006;9;September;Sep;26;Tuesday;Tue;10.84;122556;8%;iXm@+!HrO\z$v3N
977503;Ms.;Sidney;T;Shelley;F;sidney.shelley@exxonmobil.com;08/06/1976;662-22-2955;339-675-2177;East Sandwich;Barnstable;East Sandwich;MA;2537;Northeast;stshelley;Delmar Shelley;Shae Shelley;Spinner;1:16:03 p. m.;41;47;3/6/09;Q1;H1;2009;3;March;Mar;6;Friday;Fri;8.4;184381;22%;MTe7DnfrJA#ir$y
190573;Mrs.;Emelda;U;Leos;F;emelda.leos@yahoo.com;10/06/1994;260-99-5018;212-819-3375;Chadwicks;Oneida;Chadwicks;NY;13319;Northeast;euleos;Elijah Leos;Crysta Leos;Spinelli;5:58:59 a. m.;22.82;59;10/12/16;Q4;H2;2016;10;October;Oct;12;Wednesday;Wed;0.79;121513;21%;QA>fjgZ5
952352;Mrs.;Dionna;Y;Alsup;F;dionna.alsup@hotmail.com;01/10/1976;369-39-6196;217-842-7044;Steward;Lee;Steward;IL;60553;Midwest;dyalsup;Brendan Alsup;Janett Alsup;Beall;3:33:28 a. m.;41.58;50;7/30/2011;Q3;H2;2011;7;July;Jul;30;Saturday;Sat;6;52295;17%;"9L$jTIDc*<;R6L"
741830;Ms.;Kati;K;Bush;F;kati.bush@hotmail.com;8/30/1979;490-29-5291;314-683-6575;Pevely;Jefferson;Pevely;MO;63070;Midwest;kkbush;Palmer Bush;Lauralee Bush;Eley;1:29:08 a. m.;37.94;60;5/1/17;Q2;H1;2017;5;May;May;1;Monday;Mon;0.24;63414;23%;wU]rG?El2g
648949;Dr.;Fausto;I;Baca;M;fausto.baca@gmail.com;5/20/1984;199-84-8546;231-370-9196;Attica;Lapeer;Attica;MI;48412;Midwest;fibaca;George Baca;Hilda Baca;Hinkley;12:56:44 a. m.;33.21;67;3/13/2016;Q1;H1;2016;3;March;Mar;13;Sunday;Sun;1.38;169655;28%;leHtmw7?w42\e
823155;Mr.;Donovan;E;Poore;M;donovan.poore@aol.com;3/24/1989;581-99-5433;803-596-3010;Charleston;Berkeley;Charleston;SC;29492;South;depoore;Waylon Poore;Lakiesha Poore;Miracle;11:04:21 p. m.;28.36;80;5/1/11;Q2;H1;2011;5;May;May;1;Sunday;Sun;6.25;142135;14%;JoPT-_E>Mr\<B
336072;Mr.;Brenton;M;Hornback;M;brenton.hornback@hotmail.com;1/28/1986;124-98-0727;209-518-6511;Oceanside;San Diego;Oceanside;CA;92056;West;bmhornback;Edmond Hornback;Eliza Hornback;Harrod;7:11:45 p. m.;31.52;86;1/23/2011;Q1;H1;2011;1;January;Jan;23;Sunday;Sun;6.52;101091;11%;53_SI+o5L0
746267;Mrs.;Marilou;Z;Greenhaw;F;marilou.greenhaw@gmail.com;05/06/1985;213-91-3181;215-384-0633;Hannastown;Westmoreland;Hannastown;PA;15635;Northeast;mzgreenhaw;Darrin Greenhaw;Enda Greenhaw;Beltran;11:18:24 a. m.;32.25;44;8/19/2012;Q3;H2;2012;8;August;Aug;19;Sunday;Sun;4.94;105034;3%;tYbNY]s|
168840;Ms.;Jacquelin;L;Whetstone;F;jacquelin.whetstone@gmail.com;3/17/1974;114-98-3622;206-786-3269;Vancouver;Clark;Vancouver;WA;98667;West;jlwhetstone;Rolf Whetstone;Giuseppina Whetstone;Cureton;9:04:47 p. m.;43.39;59;8/31/2012;Q3;H2;2012;8;August;Aug;31;Friday;Fri;4.91;160775;19%;1UG_hOg3
330537;Hon.;Antione;M;Shelton;M;antione.shelton@gmail.com;5/13/1969;354-08-7765;270-938-6306;Miracle;Bell;Miracle;KY;40856;South;amshelton;Marquis Shelton;Danyell Shelton;Lacasse;3:25:31 a. m.;48.24;89;7/30/2008;Q3;H2;2008;7;July;Jul;30;Wednesday;Wed;9;180847;6%;"P;LtF[Ca~|CzN"
723865;Mr.;Ahmed;X;Busse;M;ahmed.busse@yahoo.co.in;4/28/1985;364-39-1569;215-974-5158;Quakake;Schuylkill;Quakake;PA;18245;Northeast;axbusse;Casey Busse;Dollie Busse;Mancuso;10:34:18 a. m.;32.27;58;2/9/10;Q1;H1;2010;2;February;Feb;9;Tuesday;Tue;7.47;148746;24%;3}IW3Zz|y
408626;Dr.;Waylon;C;Crutcher;M;waylon.crutcher@yahoo.com;9/21/1982;300-15-9444;209-775-0796;Irvine;Orange;Irvine;CA;92603;West;wccrutcher;Carl Crutcher;Joy Crutcher;Bullins;9:28:41 a. m.;34.87;74;7/13/2015;Q3;H2;2015;7;July;Jul;13;Monday;Mon;2.04;150704;27%;S2:y.NgZi-
704550;Ms.;Ina;F;Merrill;F;ina.merrill@gmail.com;12/13/1987;426-99-8128;308-323-4275;Dodge;Dodge;Dodge;NE;68633;Midwest;ifmerrill;Jamel Merrill;Anita Merrill;Medlock;7:41:57 a. m.;29.64;57;7/25/2013;Q3;H2;2013;7;July;Jul;25;Thursday;Thu;4.01;137867;10%;YO+azfA1SP
377270;Mr.;Willis;D;Patel;M;willis.patel@apple.com;5/18/1961;403-73-1531;319-577-3774;Fertile;Worth;Fertile;IA;50434;Midwest;wdpatel;Darrel Patel;Lynnette Patel;Hansen;9:13:18 a. m.;56.23;58;7/13/2003;Q3;H2;2003;7;July;Jul;13;Sunday;Sun;14.05;107266;5%;A&_NW}Y1
288745;Drs.;Jewell;J;Gustin;F;jewell.gustin@gmail.com;10/07/1975;236-55-4373;236-972-4119;Roanoke;Roanoke (city);Roanoke;VA;24024;South;jjgustin;Devin Gustin;Rosalina Gustin;Numbers;7:02:22 a. m.;41.84;52;1/5/16;Q1;H1;2016;1;January;Jan;5;Tuesday;Tue;1.56;196401;24%;9rpi#-1McvbkQZ
154308;Mr.;Philip;P;Healey;M;philip.healey@aol.com;10/12/1989;624-85-4927;314-250-8819;Pineville;McDonald;Pineville;MO;64856;Midwest;pphealey;Aubrey Healey;Celestine Healey;Douglas;2:32:22 p. m.;27.81;86;6/3/17;Q2;H1;2017;6;June;Jun;3;Saturday;Sat;0.15;86997;16%;CT49/~A*:
146541;Mr.;Lowell;C;Pfeiffer;M;lowell.pfeiffer@microsoft.com;08/03/1992;752-09-9666;215-505-4598;Harrison City;Westmoreland;Harrison City;PA;15636;Northeast;lcpfeiffer;Lamont Pfeiffer;Dione Pfeiffer;Ratchford;7:11:40 a. m.;25;71;5/9/14;Q2;H1;2014;5;May;May;9;Friday;Fri;3.22;131214;23%;U7$]!.4Ao
903078;Mr.;Willis;M;Wilfong;M;willis.wilfong@aol.com;11/28/1979;214-91-5152;209-868-8419;Hermosa Beach;Los Angeles;Hermosa Beach;CA;90254;West;wmwilfong;Derick Wilfong;Claretha Wilfong;Tasker;8:43:21 a. m.;37.69;61;3/25/2006;Q1;H1;2006;3;March;Mar;25;Saturday;Sat;11.35;120545;4%;fsbY1wz$OaJY
600427;Mr.;Kent;L;Deacon;M;kent.deacon@gmail.com;03/12/1972;375-37-4945;240-901-7025;Hampstead;Carroll;Hampstead;MD;21074;South;kldeacon;Mauro Deacon;Valda Deacon;Hamill;2:23:41 a. m.;45.41;67;7/3/05;Q3;H2;2005;7;July;Jul;3;Sunday;Sun;12.08;56604;13%;9*!!p1ybUd&Z
885277;Mr.;Javier;F;Cofield;M;javier.cofield@gmail.com;9/13/1983;087-02-1879;229-728-8963;Warrenton;Warren;Warrenton;GA;30828;South;jfcofield;Cristopher Cofield;Juliette Cofield;Chenault;5:35:07 a. m.;33.9;50;3/1/07;Q1;H1;2007;3;March;Mar;1;Thursday;Thu;10.42;46266;3%;x|XR%DuS.ITWGY6
288920;Mr.;Patrick;B;Macpherson;M;patrick.macpherson@bellsouth.net;8/25/1977;255-99-8496;206-384-9120;Toutle;Cowlitz;Toutle;WA;98649;West;pbmacpherson;Moses Macpherson;Almeta Macpherson;Land;2:21:17 a. m.;39.95;67;11/6/99;Q4;H2;1999;11;November;Nov;6;Saturday;Sat;17.74;73756;22%;Jux|1[Dpe
803414;Mr.;Toney;N;Larue;M;toney.larue@exxonmobil.com;7/20/1969;197-84-0959;212-795-5751;Eastchester;Westchester;Eastchester;NY;10709;Northeast;tnlarue;Carol Larue;Jerilyn Larue;Boughton;11:22:52 p. m.;48.05;60;7/1/06;Q3;H2;2006;7;July;Jul;1;Saturday;Sat;11.08;71863;11%;"1i/vTlq$T;k}."
139218;Ms.;Yoshie;T;Schubert;F;yoshie.schubert@aol.com;09/10/1982;636-31-4246;270-974-0011;Turkey Creek;Turkey Creek;Turkey Creek;KY;41570;South;ytschubert;Homer Schubert;Raquel Schubert;Hathcock;1:59:23 a. m.;34.9;47;12/14/2016;Q4;H2;2016;12;December;Dec;14;Wednesday;Wed;0.62;105814;20%;tger4go#!mN
327282;Mr.;Titus;J;Jarmon;M;titus.jarmon@msn.com;4/29/1959;404-73-8958;206-954-7985;Seattle;King;Seattle;WA;98195;West;tjjarmon;Dino Jarmon;Angeles Jarmon;Amos;9:01:40 a. m.;58.29;57;12/18/1994;Q4;H2;1994;12;December;Dec;18;Sunday;Sun;22.62;69147;5%;"t6r5y-Bn34+g;z"
898886;Mrs.;Elanor;V;Tedford;F;elanor.tedford@gmail.com;8/28/1974;046-15-2533;304-635-5226;Southside;Mason;Southside;WV;25187;South;evtedford;Chung Tedford;Madeline Tedford;Donovan;6:30:31 p. m.;42.95;47;5/24/2000;Q2;H1;2000;5;May;May;24;Wednesday;Wed;17.19;173589;20%;MLhY7?5lPy&
610018;Mr.;Marlon;W;Stackhouse;M;marlon.stackhouse@gmail.com;04/06/1980;155-23-0187;307-663-3777;Fe Warren Afb;Laramie;Fe Warren Afb;WY;82005;West;mwstackhouse;Gaylord Stackhouse;Tiny Stackhouse;Battaglia;10:06:24 p. m.;37.33;69;5/6/02;Q2;H1;2002;5;May;May;6;Monday;Mon;15.24;106935;13%;FUCb1c6$K/
476569;Mr.;Darren;X;Emery;M;darren.emery@aol.com;03/01/1989;091-02-3395;231-328-1707;Lansing;Ingham;Lansing;MI;48916;Midwest;dxemery;Irving Emery;Modesta Emery;Whitford;12:02:02 a. m.;28.43;61;5/27/2011;Q2;H1;2011;5;May;May;27;Friday;Fri;6.18;156889;4%;p{vRs1{3
265967;Mr.;Roger;J;Kuehl;M;roger.kuehl@microsoft.com;8/16/1987;054-02-6228;212-797-5143;Youngsville;Sullivan;Youngsville;NY;12791;Northeast;rjkuehl;August Kuehl;Sunny Kuehl;Sandy;7:33:48 p. m.;29.97;84;2/24/2014;Q1;H1;2014;2;February;Feb;24;Monday;Mon;3.42;127056;28%;"h;l0jfp56"
230617;Ms.;Nubia;N;Messick;F;nubia.messick@hotmail.com;9/24/1959;027-92-2347;212-858-2798;Rooseveltown;St. Lawrence;Rooseveltown;NY;13683;Northeast;nnmessick;Wilmer Messick;Lola Messick;Dumas;10:54:14 p. m.;57.88;46;4/1/17;Q2;H1;2017;4;April;Apr;1;Saturday;Sat;0.32;46464;1%;k0w4:^>_JDt
949245;Mr.;Julian;C;Minton;M;julian.minton@yahoo.co.in;12/20/1991;072-02-7975;304-503-3005;Deep Water;Fayette;Deep Water;WV;25057;South;jcminton;Toney Minton;Shannan Minton;Banner;4:59:09 p. m.;25.62;71;8/17/2016;Q3;H2;2016;8;August;Aug;17;Wednesday;Wed;0.95;68503;19%;mZ[\E?Tv<22R7
233411;Hon.;Pat;W;Cintron;M;pat.cintron@yahoo.com;10/24/1966;064-02-8665;803-326-3248;Moncks Corner;Berkeley;Moncks Corner;SC;29461;South;pwcintron;Kenneth Cintron;Elly Cintron;Timms;3:07:06 a. m.;50.79;63;4/12/04;Q2;H1;2004;4;April;Apr;12;Monday;Mon;13.3;131597;18%;E%5Ufu:F*$8
671873;Mrs.;Raymond;V;Ruffin;F;raymond.ruffin@gmail.com;05/04/1962;329-11-0159;239-950-2193;Orlando;Orange;Orlando;FL;32869;South;rvruffin;Sonny Ruffin;Blossom Ruffin;Goforth;12:24:47 p. m.;55.27;55;12/29/2001;Q4;H2;2001;12;December;Dec;29;Saturday;Sat;15.59;184690;16%;QlIJ]vAtg_9hZB[
205824;Mr.;Reid;I;Colson;M;reid.colson@gmail.com;12/24/1989;465-99-6166;212-779-4217;New Rochelle;Westchester;New Rochelle;NY;10801;Northeast;ricolson;Ferdinand Colson;Ashton Colson;Myhre;3:29:24 a. m.;27.61;72;3/19/2014;Q1;H1;2014;3;March;Mar;19;Wednesday;Wed;3.36;128291;11%;zXwDYTm5+]xc:M
333736;Dr.;Glenn;E;Mondragon;M;glenn.mondragon@outlook.com;01/06/1973;086-02-8375;319-574-6442;Tabor;Fremont;Tabor;IA;51653;Midwest;gemondragon;Jody Mondragon;Vesta Mondragon;Piotrowski;4:07:21 a. m.;44.59;59;10/12/10;Q4;H2;2010;10;October;Oct;12;Tuesday;Tue;6.8;58844;13%;iN:qFkpKg-wjPY:
816265;Hon.;Luigi;F;Brady;M;luigi.brady@gmail.com;7/31/1981;335-11-6488;480-657-8266;Mesa;Maricopa;Mesa;AZ;85208;West;lfbrady;Jarvis Brady;Penelope Brady;Esqueda;12:00:25 p. m.;36.02;87;8/4/10;Q3;H2;2010;8;August;Aug;4;Wednesday;Wed;6.99;133112;6%;C$rH^qd4\VPc}r
269881;Drs.;Lettie;G;Doyon;F;lettie.doyon@aol.com;04/12/1970;040-15-8624;218-933-3394;Storden;Cottonwood;Storden;MN;56174;Midwest;lgdoyon;Floyd Doyon;Earlene Doyon;Cornett;10:50:46 a. m.;47.33;56;5/23/2017;Q2;H1;2017;5;May;May;23;Tuesday;Tue;0.18;142527;28%;JDLqzZ&qZe3
260977;Hon.;Harriet;W;Campo;F;harriet.campo@yahoo.co.in;2/25/1989;474-55-4875;385-947-4367;Fairview;Sanpete;Fairview;UT;84629;West;hwcampo;Duane Campo;Mireya Campo;Erdmann;2:42:19 a. m.;28.44;52;10/13/2010;Q4;H2;2010;10;October;Oct;13;Wednesday;Wed;6.79;87632;1%;gGzO53.WZ
287417;Mrs.;Larraine;I;Kline;F;larraine.kline@gmail.com;8/18/1977;516-49-9338;252-856-9596;Hubert;Onslow;Hubert;NC;28539;South;likline;Robt Kline;Timika Kline;Bonin;12:41:53 p. m.;39.97;53;4/24/2001;Q2;H1;2001;4;April;Apr;24;Tuesday;Tue;16.27;82265;9%;e/tCrt278F6
820022;Ms.;Carolin;Y;Hensel;F;carolin.hensel@shell.com;10/13/1975;665-22-8451;701-532-2895;West Fargo;Cass;West Fargo;ND;58078;Midwest;cyhensel;Jayson Hensel;Gigi Hensel;Mcgee;1:41:11 a. m.;41.82;53;11/4/97;Q4;H2;1997;11;November;Nov;4;Tuesday;Tue;19.74;78514;7%;3DvTY_>dV?q
886433;Ms.;Cordelia;Z;Mather;F;cordelia.mather@hotmail.com;12/31/1959;044-15-5910;339-391-5504;Salem;Essex;Salem;MA;1971;Northeast;czmather;Arden Mather;Suzi Mather;Broadus;9:51:41 a. m.;57.61;44;5/29/1996;Q2;H1;1996;5;May;May;29;Wednesday;Wed;21.18;139326;13%;E[Qpu@LDb
305635;Mr.;Federico;F;Jacinto;M;federico.jacinto@microsoft.com;12/25/1961;271-17-7012;216-639-0632;Toledo;Lucas;Toledo;OH;43609;Midwest;ffjacinto;Elliott Jacinto;Kum Jacinto;Mcclung;4:44:08 a. m.;55.63;61;7/23/2014;Q3;H2;2014;7;July;Jul;23;Wednesday;Wed;3.02;158211;28%;36px0Qf~uJkMZVF
914943;Mrs.;Aida;W;Yocum;F;aida.yocum@gmail.com;07/03/1970;319-11-7726;304-456-0477;Huntington;Cabell;Huntington;WV;25777;South;awyocum;Troy Yocum;Zoe Yocum;Frisby;3:18:17 a. m.;47.1;43;6/8/99;Q2;H1;1999;6;June;Jun;8;Tuesday;Tue;18.15;47602;17%;k\_y.E{5
430715;Dr.;Teodoro;K;Verdugo;M;teodoro.verdugo@yahoo.com;6/23/1982;032-92-6297;212-791-5765;New York City;New York;New York City;NY;10171;Northeast;tkverdugo;Corey Verdugo;Shayna Verdugo;Tollefson;10:42:00 p. m.;35.12;69;4/24/2004;Q2;H1;2004;4;April;Apr;24;Saturday;Sat;13.27;171291;2%;a\eJg>Z6-&
